Algorithm,Domain,Num. Of Traces,Threshold,Epsilon,Fold,Unobserved_actions,precision_effect,precision_precondition,recall_effect,recall_precondition
sam_without,rover,50,0.1,0.2,0,2,1,0.32,0.52,0.9
rosame,rover,50,0.1,0.2,0,0,0.78,0.46,0.69,0.79
sam_with,rover,50,0.1,0.2,1,5,1,0.19,0.3,1
sam_without,rover,50,0.1,0.2,1,5,1,0.19,0.3,1
rosame,rover,50,0.1,0.2,1,0,0.47,0.35,0.4,0.76
sam_with,rover,50,0.1,0.2,2,5,1,0.2,0.36,1
sam_without,rover,50,0.1,0.2,2,5,1,0.2,0.36,1
rosame,rover,50,0.1,0.2,2,0,0.39,0.42,0.41,0.82
sam_with,rover,50,0.1,0.2,3,6,1,0.12,0.22,1
sam_without,rover,50,0.1,0.2,3,6,1,0.12,0.28,1
rosame,rover,50,0.1,0.2,3,0,0.56,0.42,0.6,0.81
sam_with,rover,50,0.1,0.2,4,4,1,0.25,0.36,0.98
sam_without,rover,50,0.1,0.2,4,4,1,0.25,0.41,0.98
rosame,rover,50,0.1,0.2,4,0,0.59,0.4,0.58,0.81
sam_with,rover,50,0.1,0.4,0,2,1,0.24,0.44,0.9
sam_without,rover,50,0.1,0.4,0,2,1,0.24,0.49,0.9
rosame,rover,50,0.1,0.4,0,0,0.76,0.45,0.76,0.77
sam_with,rover,50,0.1,0.4,1,5,1,0.13,0.24,1
sam_without,rover,50,0.1,0.4,1,5,1,0.13,0.3,1
rosame,rover,50,0.1,0.4,1,0,0.37,0.33,0.43,0.76
sam_with,rover,50,0.1,0.4,2,6,1,0.11,0.33,1
sam_without,rover,50,0.1,0.4,2,6,1,0.11,0.33,1
rosame,rover,50,0.1,0.4,2,0,0.34,0.39,0.4,0.75
sam_with,rover,50,0.1,0.4,3,6,1,0.1,0.22,1
sam_without,rover,50,0.1,0.4,3,6,1,0.1,0.28,1
rosame,rover,50,0.1,0.4,3,0,0.58,0.4,0.6,0.9
sam_with,rover,50,0.1,0.4,4,5,1,0.14,0.31,0.98
sam_without,rover,50,0.1,0.4,4,5,1,0.14,0.36,0.98
rosame,rover,50,0.1,0.4,4,0,0.57,0.39,0.52,0.84
sam_with,rover,50,0.1,0.6,0,3,1,0.22,0.38,0.9
sam_without,rover,50,0.1,0.6,0,3,1,0.22,0.38,0.9
rosame,rover,50,0.1,0.6,0,0,0.79,0.47,0.76,0.7
sam_with,rover,50,0.1,0.6,1,6,1,0.11,0.19,1
sam_without,rover,50,0.1,0.6,1,6,1,0.11,0.19,1
rosame,rover,50,0.1,0.6,1,0,0.37,0.37,0.43,0.71
sam_with,rover,50,0.1,0.6,2,7,1,0.08,0.22,1
sam_without,rover,50,0.1,0.6,2,7,1,0.08,0.22,1
rosame,rover,50,0.1,0.6,2,0,0.35,0.3,0.43,0.64
sam_with,rover,50,0.1,0.6,3,7,1,0.08,0.17,1
sam_without,rover,50,0.1,0.6,3,7,1,0.08,0.17,1
rosame,rover,50,0.1,0.6,3,0,0.58,0.33,0.47,0.62
sam_with,rover,50,0.1,0.6,4,6,1,0.12,0.19,0.98
sam_without,rover,50,0.1,0.6,4,6,1,0.12,0.19,0.98
rosame,rover,50,0.1,0.6,4,0,0.57,0.44,0.52,0.79
sam_with,rover,50,0.1,0.8,0,3,1,0.21,0.33,0.9
sam_without,rover,50,0.1,0.8,0,3,1,0.21,0.33,0.9
rosame,rover,50,0.1,0.8,0,0,0.73,0.33,0.57,0.54
sam_with,rover,50,0.1,0.8,1,7,1,0.08,0.17,1
sam_without,rover,50,0.1,0.8,1,7,1,0.08,0.17,1
rosame,rover,50,0.1,0.8,1,0,0.35,0.28,0.33,0.62
sam_with,rover,50,0.1,0.8,2,7,1,0.08,0.22,1
sam_without,rover,50,0.1,0.8,2,7,1,0.08,0.22,1
rosame,rover,50,0.1,0.8,2,0,0.34,0.29,0.4,0.5
sam_with,rover,50,0.1,0.8,3,7,1,0.08,0.17,1
sam_without,rover,50,0.1,0.8,3,7,1,0.08,0.17,1
rosame,rover,50,0.1,0.8,3,0,0.47,0.24,0.43,0.51
sam_with,rover,50,0.1,0.8,4,6,1,0.12,0.19,0.98
sam_without,rover,50,0.1,0.8,4,6,1,0.12,0.19,0.98
rosame,rover,50,0.1,0.8,4,0,0.53,0.4,0.44,0.61
sam_with,rover,50,0.1,1,0,4,0.89,0.17,0.22,0.89
sam_without,rover,50,0.1,1,0,4,0.89,0.17,0.22,0.89
rosame,rover,50,0.1,1,0,0,0.37,0.22,0.41,0.34
sam_with,rover,50,0.1,1,1,6,0.89,0.08,0.17,0.86
sam_without,rover,50,0.1,1,1,6,0.83,0.08,0.17,0.86
rosame,rover,50,0.1,1,1,0,0.25,0.25,0.29,0.51
sam_with,rover,50,0.1,1,2,6,0.89,0.08,0.22,0.86
sam_without,rover,50,0.1,1,2,6,0.89,0.08,0.22,0.86
rosame,rover,50,0.1,1,2,0,0.26,0.2,0.33,0.39
sam_with,rover,50,0.1,1,3,7,1,0.07,0.17,0.96
sam_without,rover,50,0.1,1,3,7,1,0.07,0.17,0.96
rosame,rover,50,0.1,1,3,0,0.18,0.21,0.22,0.44
sam_with,rover,50,0.1,1,4,6,0.89,0.1,0.17,0.92
sam_without,rover,50,0.1,1,4,6,0.89,0.1,0.17,0.92
rosame,rover,50,0.1,1,4,0,0.31,0.32,0.33,0.48
sam_with,rover,50,0.2,0.2,0,2,1,0.47,0.69,0.9
sam_without,rover,50,0.2,0.2,0,2,1,0.47,0.69,0.9
rosame,rover,50,0.2,0.2,0,0,0.75,0.48,0.73,0.88
sam_with,rover,50,0.2,0.2,1,5,1,0.28,0.36,1
sam_without,rover,50,0.2,0.2,1,5,1,0.28,0.36,1
rosame,rover,50,0.2,0.2,1,0,0.48,0.33,0.41,0.64
sam_with,rover,50,0.2,0.2,2,5,1,0.28,0.36,1
sam_without,rover,50,0.2,0.2,2,5,1,0.28,0.36,1
rosame,rover,50,0.2,0.2,2,0,0.38,0.31,0.5,0.64
sam_with,rover,50,0.2,0.2,3,3,1,0.4,0.58,0.92
sam_without,rover,50,0.2,0.2,3,3,1,0.4,0.58,0.92
rosame,rover,50,0.2,0.2,3,0,0.58,0.45,0.66,0.9
sam_with,rover,50,0.2,0.2,4,4,1,0.29,0.47,0.98
sam_without,rover,50,0.2,0.2,4,4,1,0.29,0.47,0.98
rosame,rover,50,0.2,0.2,4,0,0.59,0.4,0.58,0.84
sam_with,rover,50,0.2,0.4,0,2,1,0.32,0.47,0.9
sam_without,rover,50,0.2,0.4,0,2,1,0.32,0.52,0.9
rosame,rover,50,0.2,0.4,0,0,0.67,0.45,0.67,0.79
sam_with,rover,50,0.2,0.4,1,5,1,0.19,0.3,1
sam_without,rover,50,0.2,0.4,1,5,1,0.19,0.3,1
rosame,rover,50,0.2,0.4,1,0,0.39,0.42,0.51,0.67
sam_with,rover,50,0.2,0.4,2,5,1,0.2,0.36,1
sam_without,rover,50,0.2,0.4,2,5,1,0.2,0.36,1
rosame,rover,50,0.2,0.4,2,0,0.35,0.29,0.43,0.67
sam_with,rover,50,0.2,0.4,3,6,1,0.12,0.22,1
sam_without,rover,50,0.2,0.4,3,6,1,0.12,0.28,1
rosame,rover,50,0.2,0.4,3,0,0.56,0.4,0.58,0.83
sam_with,rover,50,0.2,0.4,4,4,1,0.25,0.36,0.98
sam_without,rover,50,0.2,0.4,4,4,1,0.25,0.41,0.98
rosame,rover,50,0.2,0.4,4,0,0.59,0.39,0.58,0.84
sam_with,rover,50,0.2,0.6,0,2,1,0.25,0.44,0.9
sam_without,rover,50,0.2,0.6,0,2,1,0.25,0.49,0.9
rosame,rover,50,0.2,0.6,0,0,0.78,0.46,0.69,0.7
sam_with,rover,50,0.2,0.6,1,5,1,0.15,0.24,1
sam_without,rover,50,0.2,0.6,1,5,1,0.15,0.3,1
rosame,rover,50,0.2,0.6,1,0,0.34,0.37,0.34,0.75
sam_with,rover,50,0.2,0.6,2,6,1,0.12,0.33,1
sam_without,rover,50,0.2,0.6,2,6,1,0.12,0.33,1
rosame,rover,50,0.2,0.6,2,0,0.36,0.45,0.46,0.64
sam_with,rover,50,0.2,0.6,3,6,1,0.11,0.22,1
sam_without,rover,50,0.2,0.6,3,6,1,0.11,0.28,1
rosame,rover,50,0.2,0.6,3,0,0.56,0.37,0.57,0.65
sam_with,rover,50,0.2,0.6,4,4,1,0.19,0.36,0.98
sam_without,rover,50,0.2,0.6,4,4,1,0.19,0.41,0.98
rosame,rover,50,0.2,0.6,4,0,0.57,0.39,0.52,0.65
sam_with,rover,50,0.2,0.8,0,2,1,0.24,0.44,0.9
sam_without,rover,50,0.2,0.8,0,2,1,0.24,0.49,0.9
rosame,rover,50,0.2,0.8,0,0,0.75,0.32,0.59,0.61
sam_with,rover,50,0.2,0.8,1,5,1,0.13,0.24,1
sam_without,rover,50,0.2,0.8,1,5,1,0.13,0.3,1
rosame,rover,50,0.2,0.8,1,0,0.46,0.39,0.4,0.54
sam_with,rover,50,0.2,0.8,2,6,1,0.11,0.33,1
sam_without,rover,50,0.2,0.8,2,6,1,0.11,0.33,1
rosame,rover,50,0.2,0.8,2,0,0.35,0.22,0.33,0.44
sam_with,rover,50,0.2,0.8,3,6,1,0.1,0.22,1
sam_without,rover,50,0.2,0.8,3,6,1,0.1,0.28,1
rosame,rover,50,0.2,0.8,3,0,0.56,0.27,0.36,0.51
sam_with,rover,50,0.2,0.8,4,5,1,0.14,0.31,0.98
sam_without,rover,50,0.2,0.8,4,5,1,0.14,0.36,0.98
rosame,rover,50,0.2,0.8,4,0,0.56,0.41,0.44,0.64
sam_with,rover,50,0.2,1,0,3,0.85,0.22,0.36,0.82
sam_without,rover,50,0.2,1,0,3,0.91,0.22,0.38,0.82
rosame,rover,50,0.2,1,0,0,0.47,0.23,0.38,0.44
sam_with,rover,50,0.2,1,1,5,0.89,0.11,0.19,0.86
sam_without,rover,50,0.2,1,1,5,0.83,0.11,0.19,0.86
rosame,rover,50,0.2,1,1,0,0.21,0.26,0.33,0.61
sam_with,rover,50,0.2,1,2,6,0.89,0.09,0.22,0.86
sam_without,rover,50,0.2,1,2,6,0.89,0.09,0.22,0.86
rosame,rover,50,0.2,1,2,0,0.22,0.22,0.22,0.48
sam_with,rover,50,0.2,1,3,7,1,0.06,0.17,0.94
sam_without,rover,50,0.2,1,3,7,0.94,0.06,0.17,0.94
rosame,rover,50,0.2,1,3,0,0.25,0.21,0.34,0.36
sam_with,rover,50,0.2,1,4,5,0.89,0.13,0.19,0.86
sam_without,rover,50,0.2,1,4,5,0.89,0.13,0.19,0.86
rosame,rover,50,0.2,1,4,0,0.31,0.33,0.33,0.51
sam_with,rover,50,0.3,0.2,0,2,1,0.47,0.69,0.9
sam_without,rover,50,0.3,0.2,0,2,1,0.47,0.69,0.9
rosame,rover,50,0.3,0.2,0,0,0.67,0.48,0.67,0.9
sam_with,rover,50,0.3,0.2,1,5,1,0.28,0.36,1
sam_without,rover,50,0.3,0.2,1,5,1,0.28,0.36,1
rosame,rover,50,0.3,0.2,1,0,0.37,0.36,0.41,0.76
sam_with,rover,50,0.3,0.2,2,5,1,0.28,0.36,1
sam_without,rover,50,0.3,0.2,2,5,1,0.28,0.36,1
rosame,rover,50,0.3,0.2,2,0,0.37,0.33,0.51,0.7
sam_with,rover,50,0.3,0.2,3,3,1,0.4,0.58,0.92
sam_without,rover,50,0.3,0.2,3,3,1,0.4,0.58,0.92
rosame,rover,50,0.3,0.2,3,0,0.57,0.4,0.65,0.7
sam_with,rover,50,0.3,0.2,4,4,1,0.29,0.47,0.98
sam_without,rover,50,0.3,0.2,4,4,1,0.29,0.47,0.98
rosame,rover,50,0.3,0.2,4,0,0.59,0.41,0.58,0.9
sam_with,rover,50,0.3,0.4,0,2,1,0.41,0.66,0.9
sam_without,rover,50,0.3,0.4,0,2,1,0.41,0.69,0.9
rosame,rover,50,0.3,0.4,0,0,0.78,0.48,0.73,0.9
sam_with,rover,50,0.3,0.4,1,5,1,0.23,0.3,1
sam_without,rover,50,0.3,0.4,1,5,1,0.23,0.3,1
rosame,rover,50,0.3,0.4,1,0,0.35,0.34,0.31,0.81
sam_with,rover,50,0.3,0.4,2,5,1,0.24,0.36,1
sam_without,rover,50,0.3,0.4,2,5,1,0.24,0.36,1
rosame,rover,50,0.3,0.4,2,0,0.36,0.3,0.46,0.64
sam_with,rover,50,0.3,0.4,3,3,1,0.31,0.58,0.92
sam_without,rover,50,0.3,0.4,3,3,1,0.31,0.58,0.92
rosame,rover,50,0.3,0.4,3,0,0.56,0.37,0.6,0.72
sam_with,rover,50,0.3,0.4,4,4,1,0.27,0.47,0.98
sam_without,rover,50,0.3,0.4,4,4,1,0.27,0.47,0.98
rosame,rover,50,0.3,0.4,4,0,0.57,0.41,0.52,0.9
sam_with,rover,50,0.3,0.6,0,2,1,0.32,0.47,0.9
sam_without,rover,50,0.3,0.6,0,2,1,0.32,0.52,0.9
rosame,rover,50,0.3,0.6,0,0,0.78,0.47,0.69,0.72
sam_with,rover,50,0.3,0.6,1,5,1,0.19,0.3,1
sam_without,rover,50,0.3,0.6,1,5,1,0.19,0.3,1
rosame,rover,50,0.3,0.6,1,0,0.34,0.34,0.32,0.71
sam_with,rover,50,0.3,0.6,2,5,1,0.2,0.36,1
sam_without,rover,50,0.3,0.6,2,5,1,0.2,0.36,1
rosame,rover,50,0.3,0.6,2,0,0.34,0.33,0.4,0.65
sam_with,rover,50,0.3,0.6,3,6,1,0.12,0.22,1
sam_without,rover,50,0.3,0.6,3,6,1,0.12,0.28,1
rosame,rover,50,0.3,0.6,3,0,0.56,0.31,0.57,0.58
sam_with,rover,50,0.3,0.6,4,4,1,0.25,0.36,0.98
sam_without,rover,50,0.3,0.6,4,4,1,0.25,0.41,0.98
rosame,rover,50,0.3,0.6,4,0,0.58,0.43,0.52,0.74
sam_with,rover,50,0.3,0.8,0,2,0.96,0.26,0.44,0.79
sam_without,rover,50,0.3,0.8,0,2,0.96,0.26,0.49,0.79
rosame,rover,50,0.3,0.8,0,0,0.67,0.32,0.65,0.61
sam_with,rover,50,0.3,0.8,1,5,1,0.14,0.24,0.86
sam_without,rover,50,0.3,0.8,1,5,0.89,0.14,0.3,0.89
rosame,rover,50,0.3,0.8,1,0,0.35,0.25,0.33,0.5
sam_with,rover,50,0.3,0.8,2,6,1,0.1,0.28,0.86
sam_without,rover,50,0.3,0.8,2,6,0.94,0.1,0.33,0.89
rosame,rover,50,0.3,0.8,2,0,0.39,0.24,0.57,0.48
sam_with,rover,50,0.3,0.8,3,6,1,0.1,0.22,0.93
sam_without,rover,50,0.3,0.8,3,6,1,0.1,0.28,0.93
rosame,rover,50,0.3,0.8,3,0,0.56,0.28,0.39,0.53
sam_with,rover,50,0.3,0.8,4,4,0.89,0.2,0.3,0.86
sam_without,rover,50,0.3,0.8,4,4,0.94,0.2,0.41,0.89
rosame,rover,50,0.3,0.8,4,0,0.56,0.4,0.55,0.61
sam_with,rover,50,0.3,1,0,2,0.74,0.23,0.24,0.68
sam_without,rover,50,0.3,1,0,2,0.76,0.24,0.49,0.73
rosame,rover,50,0.3,1,0,0,0.36,0.23,0.36,0.36
sam_with,rover,50,0.3,1,1,5,0.89,0.12,0.19,0.8
sam_without,rover,50,0.3,1,1,5,0.81,0.12,0.3,0.83
rosame,rover,50,0.3,1,1,0,0.21,0.21,0.32,0.46
sam_with,rover,50,0.3,1,2,6,0.78,0.07,0.06,0.76
sam_without,rover,50,0.3,1,2,6,0.85,0.08,0.33,0.81
rosame,rover,50,0.3,1,2,0,0.22,0.25,0.33,0.57
sam_with,rover,50,0.3,1,3,5,0.67,0.11,0.06,0.83
sam_without,rover,50,0.3,1,3,5,0.76,0.11,0.28,0.85
rosame,rover,50,0.3,1,3,0,0.17,0.2,0.17,0.4
sam_with,rover,50,0.3,1,4,4,0.89,0.17,0.24,0.78
sam_without,rover,50,0.3,1,4,4,0.85,0.18,0.41,0.82
rosame,rover,50,0.3,1,4,0,0.32,0.34,0.36,0.47
sam_with,rover,50,0.4,0.2,0,2,1,0.47,0.69,0.9
sam_without,rover,50,0.4,0.2,0,2,1,0.47,0.69,0.9
rosame,rover,50,0.4,0.2,0,0,0.67,0.46,0.67,0.79
sam_with,rover,50,0.4,0.2,1,5,1,0.28,0.36,1
sam_without,rover,50,0.4,0.2,1,5,1,0.28,0.36,1
rosame,rover,50,0.4,0.2,1,0,0.37,0.33,0.39,0.64
sam_with,rover,50,0.4,0.2,2,5,1,0.28,0.36,1
sam_without,rover,50,0.4,0.2,2,5,1,0.28,0.36,1
rosame,rover,50,0.4,0.2,2,0,0.39,0.35,0.5,0.79
sam_with,rover,50,0.4,0.2,3,3,1,0.4,0.58,0.92
sam_without,rover,50,0.4,0.2,3,3,1,0.4,0.58,0.92
rosame,rover,50,0.4,0.2,3,0,0.56,0.43,0.56,0.79
sam_with,rover,50,0.4,0.2,4,4,1,0.29,0.47,0.98
sam_without,rover,50,0.4,0.2,4,4,1,0.29,0.47,0.98
rosame,rover,50,0.4,0.2,4,0,0.59,0.4,0.58,0.84
sam_with,rover,50,0.4,0.4,0,2,1,0.47,0.69,0.9
sam_without,rover,50,0.4,0.4,0,2,1,0.47,0.69,0.9
rosame,rover,50,0.4,0.4,0,0,0.67,0.45,0.73,0.79
sam_with,rover,50,0.4,0.4,1,5,1,0.28,0.36,1
sam_without,rover,50,0.4,0.4,1,5,1,0.28,0.36,1
rosame,rover,50,0.4,0.4,1,0,0.36,0.33,0.36,0.76
sam_with,rover,50,0.4,0.4,2,5,1,0.28,0.36,1
sam_without,rover,50,0.4,0.4,2,5,1,0.28,0.36,1
rosame,rover,50,0.4,0.4,2,0,0.37,0.32,0.51,0.7
sam_with,rover,50,0.4,0.4,3,3,1,0.4,0.58,0.92
sam_without,rover,50,0.4,0.4,3,3,1,0.4,0.58,0.92
rosame,rover,50,0.4,0.4,3,0,0.56,0.36,0.56,0.7
sam_with,rover,50,0.4,0.4,4,4,1,0.29,0.47,0.98
sam_without,rover,50,0.4,0.4,4,4,1,0.29,0.47,0.98
rosame,rover,50,0.4,0.4,4,0,0.56,0.37,0.47,0.81
sam_with,rover,50,0.4,0.6,0,2,1,0.4,0.61,0.9
sam_without,rover,50,0.4,0.6,0,2,1,0.4,0.69,0.9
rosame,rover,50,0.4,0.6,0,0,0.78,0.47,0.73,0.78
sam_with,rover,50,0.4,0.6,1,5,1,0.23,0.3,1
sam_without,rover,50,0.4,0.6,1,5,1,0.23,0.3,1
rosame,rover,50,0.4,0.6,1,0,0.39,0.36,0.51,0.66
sam_with,rover,50,0.4,0.6,2,5,1,0.23,0.36,1
sam_without,rover,50,0.4,0.6,2,5,1,0.23,0.36,1
rosame,rover,50,0.4,0.6,2,0,0.49,0.37,0.57,0.79
sam_with,rover,50,0.4,0.6,3,3,1,0.26,0.49,0.92
sam_without,rover,50,0.4,0.6,3,3,1,0.26,0.49,0.92
rosame,rover,50,0.4,0.6,3,0,0.61,0.39,0.6,0.81
sam_with,rover,50,0.4,0.6,4,4,1,0.26,0.47,0.98
sam_without,rover,50,0.4,0.6,4,4,1,0.26,0.47,0.98
rosame,rover,50,0.4,0.6,4,0,0.57,0.44,0.52,0.74
sam_with,rover,50,0.4,0.8,0,2,0.96,0.37,0.38,0.77
sam_without,rover,50,0.4,0.8,0,2,0.83,0.36,0.52,0.79
rosame,rover,50,0.4,0.8,0,0,0.71,0.32,0.55,0.61
sam_with,rover,50,0.4,0.8,1,5,1,0.21,0.3,0.87
sam_without,rover,50,0.4,0.8,1,5,0.81,0.19,0.3,0.87
rosame,rover,50,0.4,0.8,1,0,0.37,0.25,0.43,0.5
sam_with,rover,50,0.4,0.8,2,5,1,0.21,0.36,0.85
sam_without,rover,50,0.4,0.8,2,5,0.85,0.2,0.36,0.85
rosame,rover,50,0.4,0.8,2,0,0.39,0.28,0.57,0.56
sam_with,rover,50,0.4,0.8,3,6,0.89,0.14,0.17,0.85
sam_without,rover,50,0.4,0.8,3,6,0.87,0.14,0.28,0.87
rosame,rover,50,0.4,0.8,3,0,0.57,0.25,0.42,0.53
sam_with,rover,50,0.4,0.8,4,4,1,0.29,0.36,0.86
sam_without,rover,50,0.4,0.8,4,4,0.91,0.28,0.41,0.89
rosame,rover,50,0.4,0.8,4,0,0.57,0.42,0.47,0.69
sam_with,rover,50,0.4,1,0,2,0.54,0.15,0.16,0.47
sam_without,rover,50,0.4,1,0,2,0.63,0.16,0.49,0.52
rosame,rover,50,0.4,1,0,0,0.37,0.21,0.43,0.32
sam_with,rover,50,0.4,1,1,5,0.89,0.12,0.19,0.78
sam_without,rover,50,0.4,1,1,5,0.81,0.13,0.3,0.8
rosame,rover,50,0.4,1,1,0,0.21,0.31,0.34,0.4
sam_with,rover,50,0.4,1,2,5,0.78,0.09,0.08,0.72
sam_without,rover,50,0.4,1,2,5,0.85,0.11,0.36,0.76
rosame,rover,50,0.4,1,2,0,0.27,0.25,0.38,0.47
sam_with,rover,50,0.4,1,3,3,0.33,0.12,0,0.59
sam_without,rover,50,0.4,1,3,3,0.48,0.13,0.28,0.64
rosame,rover,50,0.4,1,3,0,0.11,0.25,0.11,0.4
sam_with,rover,50,0.4,1,4,4,0.85,0.17,0.24,0.71
sam_without,rover,50,0.4,1,4,4,0.81,0.18,0.41,0.76
rosame,rover,50,0.4,1,4,0,0.31,0.35,0.33,0.57
sam_with,rover,50,0.5,0.2,0,2,1,0.47,0.69,0.9
sam_without,rover,50,0.5,0.2,0,2,1,0.47,0.69,0.9
rosame,rover,50,0.5,0.2,0,0,0.78,0.48,0.69,0.9
sam_with,rover,50,0.5,0.2,1,5,1,0.28,0.36,1
sam_without,rover,50,0.5,0.2,1,5,1,0.28,0.36,1
rosame,rover,50,0.5,0.2,1,0,0.39,0.33,0.48,0.58
sam_with,rover,50,0.5,0.2,2,5,1,0.28,0.36,1
sam_without,rover,50,0.5,0.2,2,5,1,0.28,0.36,1
rosame,rover,50,0.5,0.2,2,0,0.35,0.33,0.39,0.76
sam_with,rover,50,0.5,0.2,3,3,1,0.4,0.58,0.92
sam_without,rover,50,0.5,0.2,3,3,1,0.4,0.58,0.92
rosame,rover,50,0.5,0.2,3,0,0.59,0.46,0.61,0.77
sam_with,rover,50,0.5,0.2,4,4,1,0.29,0.47,0.98
sam_without,rover,50,0.5,0.2,4,4,1,0.29,0.47,0.98
rosame,rover,50,0.5,0.2,4,0,0.59,0.39,0.58,0.84
sam_with,rover,50,0.5,0.4,0,2,1,0.47,0.69,0.9
sam_without,rover,50,0.5,0.4,0,2,1,0.47,0.69,0.9
rosame,rover,50,0.5,0.4,0,0,0.67,0.47,0.67,0.9
sam_with,rover,50,0.5,0.4,1,5,1,0.28,0.36,1
sam_without,rover,50,0.5,0.4,1,5,1,0.28,0.36,1
rosame,rover,50,0.5,0.4,1,0,0.37,0.32,0.43,0.76
sam_with,rover,50,0.5,0.4,2,5,1,0.28,0.36,1
sam_without,rover,50,0.5,0.4,2,5,1,0.28,0.36,1
rosame,rover,50,0.5,0.4,2,0,0.36,0.35,0.46,0.68
sam_with,rover,50,0.5,0.4,3,3,1,0.4,0.58,0.92
sam_without,rover,50,0.5,0.4,3,3,1,0.4,0.58,0.92
rosame,rover,50,0.5,0.4,3,0,0.56,0.45,0.62,0.83
sam_with,rover,50,0.5,0.4,4,4,1,0.29,0.47,0.98
sam_without,rover,50,0.5,0.4,4,4,1,0.29,0.47,0.98
rosame,rover,50,0.5,0.4,4,0,0.57,0.39,0.52,0.84
sam_with,rover,50,0.5,0.6,0,2,1,0.5,0.66,0.77
sam_without,rover,50,0.5,0.6,0,2,0.98,0.5,0.69,0.79
rosame,rover,50,0.5,0.6,0,0,0.78,0.47,0.69,0.79
sam_with,rover,50,0.5,0.6,1,5,1,0.28,0.3,0.89
sam_without,rover,50,0.5,0.6,1,5,0.89,0.27,0.3,0.89
rosame,rover,50,0.5,0.6,1,0,0.35,0.35,0.33,0.66
sam_with,rover,50,0.5,0.6,2,5,1,0.28,0.36,0.85
sam_without,rover,50,0.5,0.6,2,5,0.94,0.26,0.36,0.85
rosame,rover,50,0.5,0.6,2,0,0.35,0.31,0.39,0.59
sam_with,rover,50,0.5,0.6,3,3,1,0.31,0.52,0.79
sam_without,rover,50,0.5,0.6,3,3,0.96,0.31,0.58,0.79
rosame,rover,50,0.5,0.6,3,0,0.56,0.31,0.5,0.63
sam_with,rover,50,0.5,0.6,4,4,1,0.33,0.47,0.85
sam_without,rover,50,0.5,0.6,4,4,0.94,0.31,0.47,0.85
rosame,rover,50,0.5,0.6,4,0,0.56,0.43,0.47,0.74
sam_with,rover,50,0.5,0.8,0,2,0.89,0.42,0.44,0.58
sam_without,rover,50,0.5,0.8,0,2,0.76,0.4,0.69,0.62
rosame,rover,50,0.5,0.8,0,0,0.69,0.35,0.58,0.64
sam_with,rover,50,0.5,0.8,1,5,1,0.29,0.3,0.79
sam_without,rover,50,0.5,0.8,1,5,0.81,0.23,0.3,0.79
rosame,rover,50,0.5,0.8,1,0,0.35,0.32,0.33,0.68
sam_with,rover,50,0.5,0.8,2,5,0.89,0.24,0.19,0.74
sam_without,rover,50,0.5,0.8,2,5,0.85,0.22,0.36,0.76
rosame,rover,50,0.5,0.8,2,0,0.34,0.27,0.36,0.56
sam_with,rover,50,0.5,0.8,3,3,0.58,0.22,0.25,0.59
sam_without,rover,50,0.5,0.8,3,3,0.69,0.2,0.49,0.61
rosame,rover,50,0.5,0.8,3,0,0.52,0.25,0.42,0.53
sam_with,rover,50,0.5,0.8,4,4,1,0.3,0.41,0.74
sam_without,rover,50,0.5,0.8,4,4,0.85,0.26,0.47,0.76
rosame,rover,50,0.5,0.8,4,0,0.56,0.38,0.44,0.55
sam_with,rover,50,0.5,1,0,2,0.41,0.28,0.08,0.45
sam_without,rover,50,0.5,1,0,2,0.63,0.27,0.52,0.5
rosame,rover,50,0.5,1,0,0,0.48,0.23,0.43,0.44
sam_with,rover,50,0.5,1,1,5,0.89,0.17,0.19,0.72
sam_without,rover,50,0.5,1,1,5,0.81,0.16,0.3,0.74
rosame,rover,50,0.5,1,1,0,0.19,0.2,0.27,0.42
sam_with,rover,50,0.5,1,2,5,0.78,0.13,0.08,0.7
sam_without,rover,50,0.5,1,2,5,0.85,0.17,0.36,0.74
rosame,rover,50,0.5,1,2,0,0.24,0.26,0.32,0.41
sam_with,rover,50,0.5,1,3,3,0.33,0.14,0,0.5
sam_without,rover,50,0.5,1,3,3,0.48,0.16,0.28,0.55
rosame,rover,50,0.5,1,3,0,0.23,0.2,0.27,0.36
sam_with,rover,50,0.5,1,4,4,0.72,0.27,0.19,0.67
sam_without,rover,50,0.5,1,4,4,0.8,0.23,0.41,0.72
rosame,rover,50,0.5,1,4,0,0.29,0.35,0.33,0.51
sam_with,rover,100,0.1,0.2,0,2,1,0.34,0.47,0.9
sam_without,rover,100,0.1,0.2,0,2,1,0.34,0.52,0.9
rosame,rover,100,0.1,0.2,0,0,0.67,0.49,0.67,0.79
sam_with,rover,100,0.1,0.2,1,5,1,0.2,0.36,1
sam_without,rover,100,0.1,0.2,1,5,1,0.2,0.36,1
rosame,rover,100,0.1,0.2,1,0,0.58,0.41,0.68,0.79
sam_with,rover,100,0.1,0.2,2,3,1,0.28,0.41,0.92
sam_without,rover,100,0.1,0.2,2,3,1,0.28,0.47,0.92
rosame,rover,100,0.1,0.2,2,0,0.68,0.41,0.55,0.9
sam_with,rover,100,0.1,0.2,3,6,1,0.17,0.22,1
sam_without,rover,100,0.1,0.2,3,6,1,0.17,0.28,1
rosame,rover,100,0.1,0.2,3,0,0.35,0.34,0.33,0.79
sam_with,rover,100,0.1,0.2,4,6,1,0.14,0.22,1
sam_without,rover,100,0.1,0.2,4,6,1,0.14,0.28,1
